video_id,student_id,age,gender,major,education,attitude,exam,focus,curiosity,interest,priors,compliance,smartness,family
4,1533,from 18 to 24 years old,female,Engineering and Technology,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
4,1534,from 18 to 24 years old,male,Social Sciences,master,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
4,1535,from 32 to 38 years old,male,Business and Economics,undergraduate,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
4,1536,larger than 39 years old,male,Humanities and Arts,master,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
4,1537,from 32 to 38 years old,female,Natural Sciences,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
4,1538,from 18 to 24 years old,female,Natural Sciences,master,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
4,1539,from 25 to 31 years old,male,Health and Life Sciences,master,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
4,1540,from 32 to 38 years old,male,Health and Life Sciences,master,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
4,1541,from 25 to 31 years old,others in addition to female or male,Social Sciences,doctor,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
4,1542,larger than 39 years old,others in addition to female or male,Humanities and Arts,undergraduate,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
4,1543,from 32 to 38 years old,others in addition to female or male,Health and Life Sciences,undergraduate,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
4,1544,from 25 to 31 years old,others in addition to female or male,Humanities and Arts,undergraduate,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
4,1545,from 18 to 24 years old,male,Social Sciences,undergraduate,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
4,1546,from 25 to 31 years old,others in addition to female or male,Humanities and Arts,master,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
4,1547,larger than 39 years old,male,Natural Sciences,master,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
4,1548,from 18 to 24 years old,female,Social Sciences,undergraduate,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
4,1549,larger than 39 years old,male,Engineering and Technology,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
4,1550,from 18 to 24 years old,others in addition to female or male,Business and Economics,high school,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
4,1551,larger than 39 years old,others in addition to female or male,Social Sciences,high school,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
4,1552,from 32 to 38 years old,male,Engineering and Technology,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
4,1553,from 32 to 38 years old,male,Humanities and Arts,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
4,1554,from 25 to 31 years old,others in addition to female or male,Business and Economics,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
4,1555,from 25 to 31 years old,male,Natural Sciences,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
4,1556,larger than 39 years old,others in addition to female or male,Health and Life Sciences,master,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
4,1557,from 32 to 38 years old,male,Business and Economics,high school,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
4,1558,from 32 to 38 years old,female,Natural Sciences,high school,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
4,1559,from 18 to 24 years old,others in addition to female or male,Humanities and Arts,undergraduate,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
4,1560,from 25 to 31 years old,female,Humanities and Arts,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
4,1561,from 25 to 31 years old,male,Humanities and Arts,doctor,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
4,1562,from 18 to 24 years old,others in addition to female or male,Natural Sciences,undergraduate,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
4,1563,from 32 to 38 years old,male,Business and Economics,high school,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1564,larger than 39 years old,others in addition to female or male,Health and Life Sciences,master,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1565,larger than 39 years old,female,Social Sciences,master,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1566,from 18 to 24 years old,others in addition to female or male,Natural Sciences,undergraduate,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1567,from 25 to 31 years old,others in addition to female or male,Business and Economics,high school,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1568,from 18 to 24 years old,male,Natural Sciences,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1569,from 18 to 24 years old,male,Humanities and Arts,high school,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1570,from 25 to 31 years old,male,Social Sciences,high school,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1571,larger than 39 years old,female,Social Sciences,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1572,from 18 to 24 years old,others in addition to female or male,Engineering and Technology,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1573,from 18 to 24 years old,female,Humanities and Arts,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
5,1574,from 18 to 24 years old,female,Humanities and Arts,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1575,from 25 to 31 years old,male,Engineering and Technology,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1576,from 18 to 24 years old,male,Health and Life Sciences,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1577,from 25 to 31 years old,others in addition to female or male,Business and Economics,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1578,from 18 to 24 years old,others in addition to female or male,Natural Sciences,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1579,from 32 to 38 years old,male,Engineering and Technology,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1580,larger than 39 years old,female,Engineering and Technology,high school,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1581,from 18 to 24 years old,female,Social Sciences,doctor,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1582,from 32 to 38 years old,male,Business and Economics,doctor,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1583,from 25 to 31 years old,others in addition to female or male,Social Sciences,master,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1584,from 32 to 38 years old,others in addition to female or male,Humanities and Arts,doctor,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1585,from 25 to 31 years old,female,Engineering and Technology,high school,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1586,larger than 39 years old,others in addition to female or male,Humanities and Arts,doctor,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1587,larger than 39 years old,male,Engineering and Technology,undergraduate,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1588,from 18 to 24 years old,female,Business and Economics,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1589,larger than 39 years old,others in addition to female or male,Social Sciences,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1590,from 32 to 38 years old,female,Social Sciences,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
5,1591,from 18 to 24 years old,male,Engineering and Technology,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1592,from 25 to 31 years old,others in addition to female or male,Engineering and Technology,high school,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1593,from 32 to 38 years old,others in addition to female or male,Engineering and Technology,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1594,larger than 39 years old,female,Health and Life Sciences,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1595,larger than 39 years old,female,Engineering and Technology,undergraduate,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1596,from 32 to 38 years old,female,Business and Economics,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1597,from 25 to 31 years old,others in addition to female or male,Natural Sciences,high school,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1598,from 25 to 31 years old,female,Health and Life Sciences,high school,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1599,from 25 to 31 years old,others in addition to female or male,Health and Life Sciences,master,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
5,1600,from 18 to 24 years old,male,Humanities and Arts,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1601,from 25 to 31 years old,others in addition to female or male,Social Sciences,high school,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1602,from 18 to 24 years old,others in addition to female or male,Health and Life Sciences,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1603,from 32 to 38 years old,male,Business and Economics,undergraduate,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1604,larger than 39 years old,others in addition to female or male,Social Sciences,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1605,from 32 to 38 years old,male,Business and Economics,doctor,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1606,larger than 39 years old,others in addition to female or male,Humanities and Arts,master,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1607,from 25 to 31 years old,female,Humanities and Arts,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1608,larger than 39 years old,female,Business and Economics,doctor,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1609,from 25 to 31 years old,male,Humanities and Arts,master,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents have a strong academic background
5,1610,from 25 to 31 years old,female,Business and Economics,high school,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1611,larger than 39 years old,female,Health and Life Sciences,master,not motivated at all,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1612,from 25 to 31 years old,female,Health and Life Sciences,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,not interested at all in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1613,from 32 to 38 years old,male,Engineering and Technology,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1614,from 25 to 31 years old,female,Health and Life Sciences,undergraduate,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1615,from 32 to 38 years old,male,Humanities and Arts,master,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1616,from 32 to 38 years old,others in addition to female or male,Business and Economics,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,curious to explore everything in the course,not interested at all in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1617,from 18 to 24 years old,male,Health and Life Sciences,high school,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1618,larger than 39 years old,others in addition to female or male,Humanities and Arts,undergraduate,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1619,from 25 to 31 years old,others in addition to female or male,Engineering and Technology,doctor,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1620,from 25 to 31 years old,male,Business and Economics,doctor,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1621,from 18 to 24 years old,male,Humanities and Arts,undergraduate,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1622,from 18 to 24 years old,others in addition to female or male,Engineering and Technology,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1623,larger than 39 years old,female,Social Sciences,doctor,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
5,1624,larger than 39 years old,female,Engineering and Technology,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
5,1625,from 25 to 31 years old,male,Health and Life Sciences,undergraduate,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,super interested in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1626,from 18 to 24 years old,male,Natural Sciences,undergraduate,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1627,from 25 to 31 years old,female,Social Sciences,master,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents do not care about education at all
5,1628,larger than 39 years old,male,Social Sciences,master,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1629,from 32 to 38 years old,male,Humanities and Arts,master,not motivated at all,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,not interested at all in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents have a strong academic background
5,1630,from 25 to 31 years old,male,Natural Sciences,undergraduate,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1631,from 25 to 31 years old,others in addition to female or male,Humanities and Arts,undergraduate,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,not curious at all in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents do not care about education at all
5,1632,from 32 to 38 years old,others in addition to female or male,Natural Sciences,doctor,not motivated at all,has low GPA and often makes mistakes in post-test of the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,not smart and understands things slowly,parents do not care about education at all
5,1633,from 18 to 24 years old,female,Business and Economics,undergraduate,very motivated,has high GPA and often answers post-test questions correctly after the course,usually absent-minded,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,unwilling and struggling to follow teachers,smart to understand everything fast,parents have a strong academic background
5,1634,from 32 to 38 years old,others in addition to female or male,Business and Economics,high school,not motivated at all,has high GPA and often answers post-test questions correctly after the course,very focused,curious to explore everything in the course,super interested in the course,strong background with prior knowledge in this course,well-behaved to follow teachers teaching pace,smart to understand everything fast,parents do not care about education at all
5,1635,larger than 39 years old,others in addition to female or male,Engineering and Technology,high school,very motivated,has low GPA and often makes mistakes in post-test of the course,very focused,not curious at all in the course,not interested at all in the course,no background without any prior knowledge in this course,unwilling and struggling to follow teachers,not smart and understands things slowly,parents have a strong academic background
